日期,收盘,开盘,高,低,交易量,涨跌幅
2021/10/4,"49,252.00","48,243.00","49,503.00","46,951.00",6.19K,0.0209 
2021/10/5,"51,508.00","49,232.00","51,891.10","49,065.00",6.68K,0.0458 
2021/10/6,"55,331.00","51,508.00","55,724.00","50,448.00",10.52K,0.0742 
2021/10/7,"53,793.00","55,331.00","55,339.00","53,444.00",4.95K,-0.0278 
2021/10/8,"53,925.00","53,793.00","56,000.00","53,649.00",5.48K,0.0025 
2021/10/9,"54,978.00","53,925.00","55,443.70","53,711.00",2.44K,0.0195 
2021/10/10,"54,701.00","54,978.00","56,414.00","54,173.00",5.84K,-0.0050 
2021/10/11,"57,468.00","54,701.00","57,802.50","54,430.00",7.51K,0.0506 
2021/10/12,"55,967.00","57,468.00","57,633.00","54,000.00",5.94K,-0.0261 
2021/10/13,"57,381.00","55,967.00","57,758.00","54,310.00",3.09K,0.0253 
2021/10/14,"57,354.00","57,381.00","58,473.00","56,880.00",4.59K,-0.0005 
2021/10/15,"61,709.00","57,354.00","62,897.00","56,889.00",11.88K,0.0759 
2021/10/16,"60,867.50","61,680.00","62,325.00","60,175.00",4.28K,-0.0136 
2021/10/17,"61,511.00","60,867.50","61,652.00","59,073.00",5.14K,0.0106 
2021/10/18,"62,034.00","61,504.00","62,661.00","59,948.00",8.56K,0.0085 
2021/10/19,"64,237.00","62,034.00","64,418.00","61,441.10",9.15K,0.0355 
2021/10/20,"65,988.00","64,263.00","66,927.00","63,536.00",9.26K,0.0273 
2021/10/21,"62,200.00","65,988.00","66,643.00","62,100.00",13.37K,-0.0574 
2021/10/22,"60,708.00","62,200.00","63,708.00","60,045.00",6.35K,-0.0240 
2021/10/23,"61,302.00","60,708.00","61,731.00","59,762.00",2.71K,0.0098 
2021/10/24,"60,847.00","61,302.00","61,471.00","59,537.00",2.88K,-0.0074 
2021/10/25,"63,100.00","60,847.00","63,666.00","60,633.00",3.71K,0.0370 
2021/10/26,"60,290.00","63,100.00","63,306.00","59,852.00",4.75K,-0.0445 
2021/10/27,"58,453.00","60,289.00","61,447.70","58,096.40",7.14K,-0.0305 
2021/10/28,"60,598.00","58,453.00","62,395.00","57,612.00",8.07K,0.0367 
2021/10/29,"62,235.00","60,598.00","62,980.00","60,189.50",3.92K,0.0270 
2021/10/30,"61,838.80","62,235.00","62,353.00","60,756.00",2.24K,-0.0064 
2021/10/31,"61,330.00","61,838.80","62,414.00","60,021.00",2.42K,-0.0082 
2021/11/1,"60,927.00","61,330.00","62,485.00","59,595.60",4.81K,-0.0066 
2021/11/2,"63,249.00","60,927.00","64,263.40","60,661.00",5.20K,0.0381 
2021/11/3,"62,904.00","63,249.00","63,556.00","60,624.00",4.76K,-0.0055 
2021/11/4,"61,422.80","62,904.00","63,060.20","60,733.00",2.93K,-0.0235 
2021/11/5,"61,016.40","61,422.80","62,598.00","60,746.30",2.26K,-0.0066 
2021/11/6,"61,496.00","61,016.40","61,583.00","60,100.00",2.93K,0.0079 
2021/11/7,"63,259.10","61,495.00","63,279.00","61,400.00",3.23K,0.0287 
2021/11/8,"67,526.00","63,259.10","67,665.00","63,259.10",8.98K,0.0675 
2021/11/9,"66,935.00","67,526.00","68,429.00","66,343.00",6.46K,-0.0088 
2021/11/10,"64,954.00","66,935.00","68,925.00","63,123.00",12.23K,-0.0296 
2021/11/11,"64,801.00","64,954.00","65,541.00","64,089.00",2.86K,-0.0024 
2021/11/12,"64,156.00","64,801.00","65,412.00","62,310.00",5.12K,-0.0100 
2021/11/13,"64,406.00","64,137.00","64,968.20","63,405.00",1.87K,0.0039 
2021/11/14,"65,471.00","64,406.00","65,471.00","63,589.00",2.19K,0.0165 
2021/11/15,"63,562.00","65,471.00","66,320.00","63,383.30",5.27K,-0.0292 
2021/11/16,"60,124.00","63,562.00","63,562.00","58,708.00",13.07K,-0.0541 
2021/11/17,"60,386.10","60,124.00","60,847.00","58,427.00",6.72K,0.0044 
2021/11/18,"57,014.00","60,386.10","60,945.00","56,559.00",11.54K,-0.0558 
2021/11/19,"58,130.00","56,932.00","58,379.00","55,670.00",5.18K,0.0196 
2021/11/20,"59,739.00","58,130.00","59,886.00","57,494.40",3.13K,0.0277 
2021/11/21,"58,790.00","59,739.00","60,047.00","58,624.00",2.44K,-0.0159 
2021/11/22,"56,299.00","58,790.00","59,407.00","55,714.00",8.83K,-0.0424 
2021/11/23,"57,602.00","56,299.00","57,866.20","55,460.00",8.56K,0.0231 
2021/11/24,"57,209.00","57,602.00","57,762.00","55,916.90",4.89K,-0.0068 
2021/11/25,"58,995.00","57,209.00","59,423.40","57,070.00",3.98K,0.0312 
2021/11/26,"53,738.00","58,995.00","59,229.00","53,565.00",12.19K,-0.0891 
2021/11/27,"54,836.00","53,738.00","55,329.00","53,711.00",3.09K,0.0204 
2021/11/28,"57,325.00","54,836.00","57,469.00","53,482.00",4.94K,0.0454 
2021/11/29,"57,845.00","57,325.00","58,886.00","56,772.00",5.07K,0.0091 
2021/11/30,"56,938.00","57,845.00","59,174.00","55,940.00",6.47K,-0.0157 
2021/12/1,"57,250.00","56,938.00","59,055.00","56,505.00",5.18K,0.0055 
2021/12/2,"56,517.00","57,250.00","57,389.00","55,842.00",4.41K,-0.0128 
2021/12/3,"53,709.00","56,517.00","57,599.00","52,062.00",10.73K,-0.0497 
2021/12/4,"49,272.00","53,709.00","53,879.00","42,101.00",22.58K,-0.0826 
2021/12/5,"49,469.00","49,272.00","49,752.00","47,860.00",4.78K,0.0040 
2021/12/6,"50,566.60","49,469.00","50,974.00","47,295.00",8.05K,0.0222 
2021/12/7,"50,634.00","50,566.60","51,969.00","50,102.00",3.91K,0.0013 
2021/12/8,"50,503.40","50,634.00","51,239.00","48,760.00",4.03K,-0.0026 
2021/12/9,"47,611.00","50,503.40","50,824.00","47,408.00",5.28K,-0.0573 
2021/12/10,"47,170.00","47,611.00","50,105.00","47,060.00",8.17K,-0.0093 
2021/12/11,"49,363.10","47,170.00","49,510.00","46,897.00",5.29K,0.0465 
2021/12/12,"50,123.00","49,363.10","50,800.00","48,692.00",3.87K,0.0154 
2021/12/13,"46,777.00","50,123.00","50,222.70","45,790.00",8.71K,-0.0668 
2021/12/14,"48,408.00","46,777.00","48,656.00","46,356.20",5.48K,0.0349 
2021/12/15,"48,901.00","48,408.00","49,520.00","46,602.00",7.04K,0.0102 
2021/12/16,"47,675.00","48,901.00","49,462.10","47,561.00",3.53K,-0.0251 
2021/12/17,"46,193.00","47,675.00","48,028.80","45,539.00",5.86K,-0.0311 
2021/12/18,"46,879.00","46,193.00","47,364.00","45,543.50",3.74K,0.0149 
2021/12/19,"46,716.50","46,879.00","48,283.00","46,474.90",5.24K,-0.0035 
2021/12/20,"46,898.00","46,716.50","47,541.00","45,606.00",5.65K,0.0039 
2021/12/21,"48,923.00","46,898.00","49,352.00","46,683.00",4.71K,0.0432 
2021/12/22,"48,626.00","48,923.00","49,575.10","48,459.80",3.14K,-0.0061 
2021/12/23,"50,812.00","48,626.00","51,376.00","48,078.00",4.43K,0.0450 
2021/12/24,"50,815.00","50,833.00","51,834.00","50,439.00",2.60K,0.0001 
2021/12/25,"50,437.00","50,815.00","51,169.00","50,209.00",1.99K,-0.0074 
2021/12/26,"50,797.00","50,435.20","51,281.00","49,473.00",2.90K,0.0071 
2021/12/27,"50,684.00","50,797.00","52,027.00","50,483.00",3.52K,-0.0022 
2021/12/28,"47,554.00","50,684.00","50,710.00","47,339.00",5.43K,-0.0618 
2021/12/29,"46,465.00","47,554.00","48,166.00","46,129.00",4.12K,-0.0229 
2021/12/30,"47,156.00","46,465.00","47,911.00","45,996.00",3.20K,0.0149 
2021/12/31,"46,218.00","47,156.00","48,589.00","45,697.00",4.25K,-0.0199 
2022/1/1,"47,755.00","46,218.00","47,954.00","46,215.00",2.18K,0.0333 
2022/1/2,"47,314.00","47,755.00","47,980.00","46,698.00",1.84K,-0.0092 
2022/1/3,"46,445.00","47,314.00","47,578.00","45,701.00",2.58K,-0.0184 
2022/1/4,"45,830.00","46,445.00","47,546.00","45,583.00",3.79K,-0.0132 
2022/1/5,"43,418.00","45,830.00","47,056.70","42,519.00",6.93K,-0.0526 
2022/1/6,"43,111.00","43,418.00","43,777.00","42,487.00",3.41K,-0.0071 
2022/1/7,"41,518.00","43,111.00","43,132.00","40,755.00",7.40K,-0.0370 
2022/1/8,"41,679.00","41,518.00","42,319.00","40,570.00",4.15K,0.0039 
2022/1/9,"41,850.00","41,679.00","42,790.00","41,275.00",3.72K,0.0041 
2022/1/10,"41,839.00","41,850.00","42,270.00","39,677.00",9.55K,-0.0003 
2022/1/11,"42,743.00","41,839.00","43,113.00","41,287.00",4.79K,0.0216 
2022/1/12,"43,909.00","42,743.00","44,305.00","42,475.00",3.77K,0.0273 
2022/1/13,"42,562.00","43,909.00","44,426.70","42,334.00",3.74K,-0.0307 
2022/1/14,"43,091.00","42,562.00","43,463.00","41,839.00",4.31K,0.0124 
2022/1/15,"43,069.00","43,091.00","43,806.00","42,600.00",3.20K,-0.0005 
2022/1/16,"43,084.00","43,069.00","43,487.00","42,611.80",1.58K,0.0003 
2022/1/17,"42,242.00","43,084.00","43,191.00","41,568.00",2.92K,-0.0195 
2022/1/18,"42,390.00","42,223.00","42,682.00","41,304.00",4.34K,0.0035 
2022/1/19,"41,676.00","42,390.00","42,581.20","41,180.00",6.45K,-0.0168 
2022/1/20,"40,740.00","41,676.00","43,540.60","40,572.00",5.11K,-0.0225 
2022/1/21,"36,501.00","40,740.00","41,132.00","35,524.00",16.22K,-0.1041 
2022/1/22,"35,103.00","36,467.00","36,816.00","34,079.00",17.58K,-0.0383 
2022/1/23,"36,308.00","35,103.00","36,550.00","34,687.30",8.72K,0.0343 
2022/1/24,"36,702.00","36,308.00","37,460.00","32,981.00",23.10K,0.0109 
2022/1/25,"36,994.00","36,702.00","37,545.00","35,759.00",8.86K,0.0080 
2022/1/26,"36,830.80","36,986.00","38,901.00","36,301.00",10.65K,-0.0044 
2022/1/27,"37,217.00","36,830.80","37,248.00","35,571.00",6.94K,0.0105 
2022/1/28,"37,759.80","37,217.00","38,041.00","36,197.00",4.58K,0.0146 
2022/1/29,"38,197.00","37,759.80","38,696.00","37,347.70",3.55K,0.0116 
2022/1/30,"37,939.00","38,179.90","38,349.00","37,398.00",2.05K,-0.0068 
2022/1/31,"38,526.00","37,914.40","38,772.10","36,683.00",4.77K,0.0155 
2022/2/1,"38,733.00","38,495.00","39,350.00","38,039.00",4.29K,0.0054 
2022/2/2,"36,925.00","38,733.00","38,877.00","36,660.00",4.19K,-0.0467 
2022/2/3,"37,331.00","36,925.00","37,395.00","36,282.00",5.03K,0.0110 
2022/2/4,"41,562.70","37,331.00","41,734.00","37,070.00",8.27K,0.1134 
2022/2/5,"41,454.00","41,562.70","41,928.00","40,979.80",2.60K,-0.0026 
2022/2/6,"42,423.00","41,454.00","42,730.00","41,171.00",2.36K,0.0234 
2022/2/7,"43,865.00","42,416.00","44,500.00","41,715.00",5.52K,0.0340 
2022/2/8,"44,060.50","43,865.00","45,400.00","42,713.00",7.62K,0.0045 
2022/2/9,"44,432.00","44,060.50","44,839.60","43,160.00",3.71K,0.0084 
2022/2/10,"43,545.00","44,432.00","45,851.00","43,255.00",7.33K,-0.0200 
2022/2/11,"42,418.00","43,545.00","43,965.00","42,053.00",5.61K,-0.0259 
2022/2/12,"42,239.10","42,418.00","43,028.00","41,810.00",2.66K,-0.0042 
2022/2/13,"42,091.00","42,239.10","42,760.00","41,920.00",1.95K,-0.0035 
2022/2/14,"42,559.90","42,091.00","42,852.00","41,608.00",4.78K,0.0111 
2022/2/15,"44,559.90","42,559.90","44,762.00","42,467.00",4.11K,0.0470 
2022/2/16,"43,885.00","44,559.90","44,584.00","43,382.00",3.27K,-0.0151 
2022/2/17,"40,556.00","43,885.00","44,187.60","40,126.80",6.75K,-0.0759 
2022/2/18,"40,037.00","40,559.00","40,983.00","39,571.00",4.68K,-0.0128 
2022/2/19,"40,141.00","40,037.00","40,478.00","39,683.00",1.46K,0.0026 
2022/2/20,"38,420.00","40,128.00","40,164.10","38,071.00",3.53K,-0.0429 
2022/2/21,"37,054.00","38,420.00","39,531.00","36,829.00",8.51K,-0.0356 
2022/2/22,"38,299.00","37,060.90","38,475.00","36,404.00",6.20K,0.0336 
2022/2/23,"37,292.00","38,299.00","39,270.00","37,142.00",5.81K,-0.0263 
2022/2/24,"38,380.00","37,292.00","39,716.00","34,435.00",17.88K,0.0292 
2022/2/25,"39,243.00","38,380.00","39,717.00","38,071.10",6.43K,0.0225 
2022/2/26,"39,125.00","39,243.00","40,274.00","38,633.00",3.59K,-0.0030 
2022/2/27,"37,734.00","39,137.10","39,888.00","37,067.10",5.48K,-0.0356 
2022/2/28,"43,202.00","37,734.00","44,198.00","37,502.00",8.45K,0.1449 
2022/3/1,"44,442.00","43,202.00","44,939.00","42,878.00",6.34K,0.0287 
2022/3/2,"43,952.00","44,442.00","45,326.00","43,386.00",5.57K,-0.0110 
2022/3/3,"42,490.00","43,952.00","44,103.00","41,862.00",3.89K,-0.0333 
2022/3/4,"39,171.00","42,489.00","42,559.00","38,621.00",6.38K,-0.0781 
2022/3/5,"39,408.00","39,171.00","39,628.00","38,680.00",2.19K,0.0061 
2022/3/6,"38,437.00","39,408.00","39,715.00","38,151.00",3.37K,-0.0246 
2022/3/7,"38,039.00","38,437.00","39,559.00","37,198.00",6.78K,-0.0104 
2022/3/8,"38,757.00","38,039.00","39,385.10","37,906.00",5.51K,0.0189 
2022/3/9,"41,962.30","38,757.00","42,593.00","38,692.50",5.96K,0.0827 
2022/3/10,"39,458.50","41,964.00","42,069.00","38,646.00",6.67K,-0.0597 
2022/3/11,"38,737.00","39,458.50","40,228.00","38,236.40",9.57K,-0.0183 
2022/3/12,"38,816.30","38,737.00","39,397.00","38,679.00",1.81K,0.0020 
2022/3/13,"37,777.10","38,816.30","39,314.00","37,592.00",3.42K,-0.0268 
2022/3/14,"39,717.00","37,777.10","39,977.00","37,570.00",8.05K,0.0514 
2022/3/15,"39,317.00","39,717.90","39,886.90","38,212.00",5.30K,-0.0101 
2022/3/16,"41,148.00","39,316.60","41,728.00","38,974.00",8.54K,0.0466 
2022/3/17,"40,942.60","41,148.00","41,451.00","40,553.00",2.29K,-0.0050 
2022/3/18,"41,774.00","40,942.60","42,333.00","40,236.00",3.77K,0.0203 
2022/3/19,"42,214.00","41,774.00","42,373.00","41,491.00",2.14K,0.0105 
2022/3/20,"41,249.00","42,213.00","42,292.00","40,933.00",1.81K,-0.0229 
2022/3/21,"41,031.00","41,264.00","41,535.00","40,544.00",2.62K,-0.0053 
2022/3/22,"42,370.00","41,011.00","43,319.00","40,886.00",5.00K,0.0326 
2022/3/23,"42,882.00","42,370.00","42,995.00","41,772.00",2.75K,0.0121 
2022/3/24,"44,003.00","42,885.00","44,221.00","42,670.00",3.78K,0.0261 
2022/3/25,"44,337.00","44,003.00","45,082.00","43,607.00",4.36K,0.0076 
2022/3/26,"44,536.40","44,337.00","44,785.00","44,112.70",1.31K,0.0045 
2022/3/27,"46,836.00","44,536.40","46,862.00","44,440.00",5.65K,0.0516 
2022/3/28,"47,105.00","46,836.00","48,159.00","46,666.00",6.38K,0.0057 
2022/3/29,"47,424.00","47,105.00","48,099.00","46,964.00",3.38K,0.0068 
2022/3/30,"47,035.00","47,424.00","47,675.00","46,602.00",4.30K,-0.0082 
2022/3/31,"45,535.00","47,035.00","47,665.00","45,224.40",4.66K,-0.0319 
2022/4/1,"46,301.00","45,535.00","46,717.00","44,245.90",3.96K,0.0168 
2022/4/2,"45,825.00","46,301.00","47,216.00","45,640.00",2.27K,-0.0103 
2022/4/3,"46,383.00","45,825.00","47,414.00","45,570.00",3.01K,0.0122 
2022/4/4,"46,611.10","46,383.00","46,900.00","45,128.00",3.45K,0.0049 
2022/4/5,"45,481.00","46,611.10","47,173.00","45,376.00",2.59K,-0.0242 
2022/4/6,"43,199.00","45,481.00","45,515.10","43,162.00",5.84K,-0.0502 
2022/4/7,"43,458.00","43,195.90","43,899.00","42,804.00",2.40K,0.0060 
2022/4/8,"42,277.00","43,458.00","43,984.00","42,137.30",4.35K,-0.0272 
2022/4/9,"42,780.00","42,277.00","42,824.00","42,137.00",1.92K,0.0119 
2022/4/10,"42,181.00","42,780.00","43,460.00","41,933.00",3.03K,-0.0140 
2022/4/11,"39,565.00","42,181.00","42,437.00","39,274.00",6.70K,-0.0620 
2022/4/12,"40,087.00","39,565.00","40,649.00","39,300.00",4.11K,0.0132 
2022/4/13,"41,155.00","40,088.00","41,540.00","39,607.00",4.57K,0.0266 
2022/4/14,"39,948.00","41,155.00","41,510.30","39,604.00",3.17K,-0.0293 
2022/4/15,"40,587.00","39,948.00","40,807.00","39,792.00",2.21K,0.0160 
2022/4/16,"40,408.70","40,587.00","40,717.00","40,033.10",1.49K,-0.0044 
2022/4/17,"39,707.60","40,408.70","40,611.00","39,567.00",1.66K,-0.0174 
2022/4/18,"40,821.00","39,707.60","41,123.20","38,557.00",4.99K,0.0280 
2022/4/19,"41,516.80","40,821.00","41,743.00","40,601.00",2.40K,0.0170 
2022/4/20,"41,366.40","41,516.80","42,195.40","40,905.00",3.73K,-0.0036 
2022/4/21,"40,502.00","41,365.00","42,977.00","39,807.00",4.56K,-0.0209 
2022/4/22,"39,724.00","40,502.00","40,799.00","39,195.00",4.13K,-0.0192 
2022/4/23,"39,446.70","39,726.00","40,008.00","39,312.00",1.92K,-0.0070 
2022/4/24,"39,486.00","39,444.00","39,949.00","38,963.00",2.19K,0.0010 
2022/4/25,"40,456.00","39,486.00","40,588.00","38,200.00",6.01K,0.0246 
2022/4/26,"38,139.00","40,456.00","40,800.30","37,762.00",4.73K,-0.0573 
2022/4/27,"39,263.00","38,139.00","39,478.00","37,901.00",4.20K,0.0295 
2022/4/28,"39,757.80","39,263.00","40,364.00","38,922.00",4.65K,0.0126 
2022/4/29,"38,600.00","39,757.80","39,927.20","38,200.70",3.19K,-0.0291 
2022/4/30,"37,662.00","38,600.00","38,791.60","37,633.00",2.91K,-0.0243 
2022/5/1,"38,496.10","37,662.00","38,689.00","37,426.00",3.06K,0.0221 
2022/5/2,"38,520.00","38,496.10","39,184.00","38,090.70",3.59K,0.0006 
2022/5/3,"37,751.00","38,520.00","38,673.50","37,555.00",3.62K,-0.0200 
2022/5/4,"39,701.20","37,751.00","39,996.00","37,695.00",5.26K,0.0517 
2022/5/5,"36,577.00","39,701.20","39,843.00","36,209.00",9.74K,-0.0787 
2022/5/6,"36,040.00","36,577.00","36,684.00","35,315.00",7.60K,-0.0147 
2022/5/7,"35,508.00","36,040.00","36,163.00","34,879.00",3.78K,-0.0148 
2022/5/8,"34,084.00","35,506.00","35,540.00","33,779.00",6.58K,-0.0401 
2022/5/9,"30,158.00","34,064.00","34,259.00","30,114.00",21.24K,-0.1152 
2022/5/10,"31,050.00","30,158.00","32,681.00","29,845.00",14.17K,0.0296 
2022/5/11,"29,095.00","31,061.00","32,181.00","27,902.00",28.73K,-0.0630 
2022/5/12,"29,089.50","29,095.00","30,224.00","26,600.00",34.25K,-0.0002 
2022/5/13,"29,306.00","29,089.50","31,068.00","28,831.00",8.72K,0.0074 
2022/5/14,"30,104.00","29,306.00","30,346.00","28,674.00",4.13K,0.0272 
2022/5/15,"31,319.00","30,104.00","31,416.00","29,483.00",2.74K,0.0404 
2022/5/16,"29,854.00","31,318.00","31,324.10","29,083.00",4.52K,-0.0468 
2022/5/17,"30,442.00","29,854.00","30,766.00","29,445.90",3.07K,0.0197 
2022/5/18,"28,680.00","30,442.00","30,702.00","28,634.00",3.94K,-0.0579 
2022/5/19,"30,329.00","28,680.00","30,542.00","28,673.00",4.49K,0.0575 
2022/5/20,"29,202.00","30,329.00","30,764.00","28,713.00",3.94K,-0.0372 
2022/5/21,"29,439.00","29,202.00","29,652.00","28,963.00",1.28K,0.0081 
2022/5/22,"30,283.00","29,439.00","30,466.00","29,253.00",2.68K,0.0287 
2022/5/23,"29,091.00","30,283.00","30,666.00","28,868.00",2.79K,-0.0394 
2022/5/24,"29,647.00","29,091.00","29,822.00","28,690.00",2.91K,0.0191 
2022/5/25,"29,524.00","29,647.00","30,218.00","29,345.00",2.15K,-0.0041 
2022/5/26,"29,213.00","29,524.00","29,859.20","28,005.00",5.54K,-0.0105 
2022/5/27,"28,609.00","29,213.00","29,377.80","28,267.10",4.37K,-0.0207 
2022/5/28,"29,037.00","28,609.00","29,259.00","28,528.30",1.65K,0.0150 
2022/5/29,"29,476.00","29,037.00","29,586.00","28,851.00",2.57K,0.0151 
2022/5/30,"31,726.30","29,476.00","32,191.00","29,310.60",7.93K,0.0763 
2022/5/31,"31,792.00","31,726.30","32,390.80","31,220.00",2.92K,0.0021 
2022/6/1,"29,832.00","31,792.00","31,974.00","29,354.00",4.84K,-0.0617 
2022/6/2,"30,478.00","29,832.00","30,712.00","29,620.00",5.93K,0.0217 
2022/6/3,"29,730.00","30,478.00","30,707.00","29,346.00",3.04K,-0.0245 
2022/6/4,"29,877.00","29,730.00","29,981.00","29,506.00",1.50K,0.0049 
2022/6/5,"29,923.40","29,877.00","30,196.00","29,541.00",1.72K,0.0016 
2022/6/6,"31,371.00","29,923.40","31,764.00","29,907.00",4.78K,0.0484 
2022/6/7,"31,149.00","31,371.00","31,577.00","29,231.00",6.42K,-0.0071 
2022/6/8,"30,230.00","31,149.00","31,331.00","29,887.00",2.65K,-0.0295 
2022/6/9,"30,112.20","30,226.00","30,711.80","29,957.00",2.10K,-0.0039 
2022/6/10,"29,103.00","30,112.20","30,367.00","28,864.10",4.85K,-0.0335 
2022/6/11,"28,425.00","29,103.00","29,452.00","28,138.00",3.75K,-0.0233 
2022/6/12,"26,670.00","28,425.00","28,558.30","26,640.00",8.91K,-0.0617 
2022/6/13,"22,487.00","26,670.00","26,922.30","22,017.00",42.72K,-0.1568 
2022/6/14,"22,172.00","22,500.00","23,326.00","20,873.00",16.45K,-0.0140 
2022/6/15,"22,594.00","22,172.00","22,805.00","20,089.00",17.56K,0.0190 
2022/6/16,"20,394.00","22,594.00","22,996.00","20,253.00",6.74K,-0.0974 
2022/6/17,"20,411.00","20,394.00","21,347.00","20,254.00",24.02K,0.0008 
2022/6/18,"18,978.00","20,411.00","20,688.00","17,611.00",17.93K,-0.0702 
2022/6/19,"20,556.00","18,978.00","20,744.00","17,950.00",11.68K,0.0831 
2022/6/20,"20,554.10","20,556.00","20,984.00","19,628.00",6.68K,-0.0001 
2022/6/21,"20,692.90","20,549.10","21,670.00","20,341.00",8.18K,0.0068 
2022/6/22,"19,943.00","20,692.90","20,848.00","19,739.00",7.26K,-0.0362 
2022/6/23,"21,071.00","19,943.00","21,163.00","19,866.00",6.14K,0.0566 
2022/6/24,"21,229.00","21,071.00","21,526.00","20,704.00",5.80K,0.0075 
2022/6/25,"21,485.00","21,229.00","21,575.00","20,899.40",2.30K,0.0121 
2022/6/26,"21,067.00","21,485.00","21,871.30","21,000.00",2.80K,-0.0195 
2022/6/27,"20,718.00","21,067.00","21,509.40","20,551.00",2.79K,-0.0166 
2022/6/28,"20,267.00","20,718.00","21,200.00","20,204.00",2.39K,-0.0218 
2022/6/29,"20,106.60","20,270.60","20,428.00","19,886.00",3.38K,-0.0079 
2022/6/30,"19,938.00","20,106.60","20,146.10","18,643.00",5.75K,-0.0084 
2022/7/1,"19,286.00","19,938.00","20,795.00","18,993.00",5.19K,-0.0327 
2022/7/2,"19,230.00","19,286.00","19,442.00","18,994.00",1.67K,-0.0029 
2022/7/3,"19,308.80","19,230.00","19,638.00","18,774.00",2.35K,0.0041 
2022/7/4,"20,224.00","19,308.80","20,318.00","19,056.60",3.55K,0.0474 
2022/7/5,"20,169.00","20,224.00","20,723.00","19,290.00",4.45K,-0.0027 
2022/7/6,"20,557.10","20,169.00","20,665.60","19,765.20",4.32K,0.0192 
2022/7/7,"21,620.00","20,557.10","21,809.00","20,253.00",5.60K,0.0517 
2022/7/8,"21,600.00","21,620.00","22,405.00","21,198.00",11.60K,-0.0009 
2022/7/9,"21,575.80","21,600.00","21,967.00","21,335.50",2.20K,-0.0011 
2022/7/10,"20,854.60","21,575.80","21,590.10","20,678.00",2.88K,-0.0334 
2022/7/11,"19,945.00","20,854.60","20,865.20","19,876.00",6.61K,-0.0436 
2022/7/12,"19,310.50","19,945.00","20,038.20","19,243.90",6.78K,-0.0318 
2022/7/13,"20,246.00","19,310.50","20,282.70","18,926.80",12.00K,0.0484 
2022/7/14,"20,578.00","20,246.00","20,880.00","19,647.00",6.06K,0.0164 
2022/7/15,"20,816.00","20,582.00","21,190.00","20,375.70",3.59K,0.0116 
2022/7/16,"21,224.00","20,820.00","21,590.00","20,477.00",3.40K,0.0196 
2022/7/17,"20,781.00","21,224.00","21,666.00","20,751.00",3.17K,-0.0209 
2022/7/18,"22,476.00","20,781.00","22,749.00","20,763.00",8.52K,0.0816 
2022/7/19,"23,398.00","22,476.00","23,783.00","21,599.00",10.21K,0.0410 
2022/7/20,"23,209.00","23,398.00","24,276.00","22,915.00",8.44K,-0.0081 
2022/7/21,"23,151.80","23,209.00","23,409.00","22,350.00",8.12K,-0.0025 
2022/7/22,"22,675.90","23,151.80","23,729.00","22,517.00",5.07K,-0.0206 
2022/7/23,"22,446.00","22,675.90","22,993.00","21,949.00",2.69K,-0.0101 
2022/7/24,"22,579.20","22,446.00","23,001.00","22,262.00",2.34K,0.0059 
2022/7/25,"21,302.60","22,579.20","22,663.30","21,262.00",4.42K,-0.0565 
2022/7/26,"21,271.00","21,302.60","21,329.00","20,738.00",4.43K,-0.0015 
2022/7/27,"22,951.00","21,271.00","23,098.00","21,056.00",7.47K,0.0790 
2022/7/28,"23,851.60","22,951.00","24,172.00","22,601.00",6.63K,0.0392 
2022/7/29,"23,764.00","23,851.60","24,426.00","23,456.00",5.03K,-0.0037 
2022/7/30,"23,639.00","23,764.00","24,641.00","23,520.00",4.30K,-0.0053 
2022/7/31,"23,294.00","23,639.00","24,211.00","23,233.00",3.15K,-0.0146 
2022/8/1,"23,259.00","23,294.00","23,499.00","22,882.00",5.57K,-0.0015 
2022/8/2,"22,984.00","23,259.00","23,438.90","22,676.00",4.22K,-0.0118 
2022/8/3,"22,813.90","22,986.00","23,626.60","22,684.00",4.75K,-0.0074 
2022/8/4,"22,611.70","22,813.90","23,210.10","22,390.00",4.60K,-0.0089 
2022/8/5,"23,311.00","22,611.70","23,462.00","22,596.00",7.08K,0.0309 
2022/8/6,"22,924.00","23,311.00","23,341.30","22,903.00",1.26K,-0.0166 
2022/8/7,"23,177.90","22,924.00","23,397.00","22,837.00",2.15K,0.0111 
2022/8/8,"23,817.00","23,177.90","24,224.00","23,164.00",2.90K,0.0276 
2022/8/9,"23,141.00","23,817.00","23,912.00","22,888.00",4.07K,-0.0284 
2022/8/10,"23,954.20","23,142.00","24,215.00","22,665.00",8.78K,0.0351 
2022/8/11,"23,931.50","23,954.20","24,877.00","23,861.00",5.88K,-0.0009 
2022/8/12,"24,395.20","23,931.50","24,441.00","23,603.00",3.56K,0.0194 
2022/8/13,"24,425.00","24,395.20","24,880.00","24,307.00",4.05K,0.0012 
2022/8/14,"24,300.00","24,425.00","25,003.00","24,151.00",2.74K,-0.0051 
2022/8/15,"24,094.00","24,300.00","25,203.00","23,776.00",8.93K,-0.0085 
2022/8/16,"23,856.00","24,094.00","24,234.10","23,686.00",2.77K,-0.0099 
2022/8/17,"23,335.00","23,856.00","24,433.00","23,180.00",6.13K,-0.0218 
2022/8/18,"23,196.70","23,335.00","23,599.00","23,124.00",3.02K,-0.0059 
2022/8/19,"20,839.00","23,196.70","23,204.00","20,793.00",9.53K,-0.1016 
2022/8/20,"21,141.00","20,835.00","21,366.00","20,769.00",2.04K,0.0145 
